Delivery_ID,Order_ID,Courier_Partner,Delivery_Days,Delivery_Status
45398,ORD145398,Ekart,4,Delivered
45399,ORD145399,XpressBees,5,In Transit
45400,ORD145400,Delhivery,6,Delivered
45401,ORD145401,Blue Dart,7,Delivered
45402,ORD145402,DTDC,2,Delivered
45403,ORD145403,Ekart,3,Delivered
45404,ORD145404,XpressBees,4,In Transit
45405,ORD145405,Delhivery,5,Delivered
45406,ORD145406,Blue Dart,6,Delivered
45407,ORD145407,DTDC,7,Delivered
45408,ORD145408,Ekart,2,Delivered
45409,ORD145409,XpressBees,3,In Transit
45410,ORD145410,Delhivery,4,Delivered
45411,ORD145411,Blue Dart,5,Delivered
45412,ORD145412,DTDC,6,Delivered
45413,ORD145413,Ekart,7,Delivered
45414,ORD145414,XpressBees,2,In Transit
45415,ORD145415,Delhivery,3,Delivered
45416,ORD145416,Blue Dart,4,Delivered
45417,ORD145417,DTDC,5,Delivered
45418,ORD145418,Ekart,6,Delivered
45419,ORD145419,XpressBees,7,In Transit
45420,ORD145420,Delhivery,2,Delivered
45421,ORD145421,Blue Dart,3,Delivered
45422,ORD145422,DTDC,4,Delivered
45423,ORD145423,Ekart,5,Delivered
45424,ORD145424,XpressBees,6,In Transit
45425,ORD145425,Delhivery,7,Delivered
45426,ORD145426,Blue Dart,2,Delivered
45427,ORD145427,DTDC,3,Delivered
45428,ORD145428,Ekart,4,Delivered
45429,ORD145429,XpressBees,5,In Transit
45430,ORD145430,Delhivery,6,Delivered
45431,ORD145431,Blue Dart,7,Delivered
45432,ORD145432,DTDC,2,Delivered
45433,ORD145433,Ekart,3,Delivered
45434,ORD145434,XpressBees,4,In Transit
45435,ORD145435,Delhivery,5,Delivered
45436,ORD145436,Blue Dart,6,Delivered
45437,ORD145437,DTDC,7,Delivered
45438,ORD145438,Ekart,2,Delivered
45439,ORD145439,XpressBees,3,In Transit
45440,ORD145440,Delhivery,4,Delivered
45441,ORD145441,Blue Dart,5,Delivered
45442,ORD145442,DTDC,6,Delivered
45443,ORD145443,Ekart,7,Delivered
45444,ORD145444,XpressBees,2,In Transit
45445,ORD145445,Delhivery,3,Delivered
45446,ORD145446,Blue Dart,4,Delivered
45447,ORD145447,DTDC,5,Delivered
45448,ORD145448,Ekart,6,Delivered
45449,ORD145449,XpressBees,7,In Transit
45450,ORD145450,Delhivery,2,Delivered
45451,ORD145451,Blue Dart,3,Delivered
45452,ORD145452,DTDC,4,Delivered
45453,ORD145453,Ekart,5,Delivered
45454,ORD145454,XpressBees,6,In Transit
45455,ORD145455,Delhivery,7,Delivered
45456,ORD145456,Blue Dart,2,Delivered
45457,ORD145457,DTDC,3,Delivered
45458,ORD145458,Ekart,4,Delivered
45459,ORD145459,XpressBees,5,In Transit
45460,ORD145460,Delhivery,6,Delivered
45461,ORD145461,Blue Dart,7,Delivered
45462,ORD145462,DTDC,2,Delivered
45463,ORD145463,Ekart,3,Delivered
45464,ORD145464,XpressBees,4,In Transit
45465,ORD145465,Delhivery,5,Delivered
45466,ORD145466,Blue Dart,6,Delivered
45467,ORD145467,DTDC,7,Delivered
45468,ORD145468,Ekart,2,Delivered
45469,ORD145469,XpressBees,3,In Transit
45470,ORD145470,Delhivery,4,Delivered
45471,ORD145471,Blue Dart,5,Delivered
45472,ORD145472,DTDC,6,Delivered
45473,ORD145473,Ekart,7,Delivered
45474,ORD145474,XpressBees,2,In Transit
45475,ORD145475,Delhivery,3,Delivered
45476,ORD145476,Blue Dart,4,Delivered
45477,ORD145477,DTDC,5,Delivered
45478,ORD145478,Ekart,6,Delivered
45479,ORD145479,XpressBees,7,In Transit
45480,ORD145480,Delhivery,2,Delivered
45481,ORD145481,Blue Dart,3,Delivered
45482,ORD145482,DTDC,4,Delivered
45483,ORD145483,Ekart,5,Delivered
45484,ORD145484,XpressBees,6,In Transit
45485,ORD145485,Delhivery,7,Delivered
45486,ORD145486,Blue Dart,2,Delivered
45487,ORD145487,DTDC,3,Delivered
45488,ORD145488,Ekart,4,Delivered
45489,ORD145489,XpressBees,5,In Transit
45490,ORD145490,Delhivery,6,Delivered
45491,ORD145491,Blue Dart,7,Delivered
45492,ORD145492,DTDC,2,Delivered
45493,ORD145493,Ekart,3,Delivered
45494,ORD145494,XpressBees,4,In Transit
45495,ORD145495,Delhivery,5,Delivered
45496,ORD145496,Blue Dart,6,Delivered
45497,ORD145497,DTDC,7,Delivered
45498,ORD145498,Ekart,2,Delivered
45499,ORD145499,XpressBees,3,In Transit
45500,ORD145500,Delhivery,4,Delivered
45501,ORD145501,Blue Dart,5,Delivered
45502,ORD145502,DTDC,6,Delivered
45503,ORD145503,Ekart,7,Delivered
45504,ORD145504,XpressBees,2,In Transit
45505,ORD145505,Delhivery,3,Delivered
45506,ORD145506,Blue Dart,4,Delivered
45507,ORD145507,DTDC,5,Delivered
45508,ORD145508,Ekart,6,Delivered
45509,ORD145509,XpressBees,7,In Transit
45510,ORD145510,Delhivery,2,Delivered
45511,ORD145511,Blue Dart,3,Delivered
45512,ORD145512,DTDC,4,Delivered
45513,ORD145513,Ekart,5,Delivered
45514,ORD145514,XpressBees,6,In Transit
45515,ORD145515,Delhivery,7,Delivered
45516,ORD145516,Blue Dart,2,Delivered
45517,ORD145517,DTDC,3,Delivered
45518,ORD145518,Ekart,4,Delivered
45519,ORD145519,XpressBees,5,In Transit
45520,ORD145520,Delhivery,6,Delivered
45521,ORD145521,Blue Dart,7,Delivered
45522,ORD145522,DTDC,2,Delivered
45523,ORD145523,Ekart,3,Delivered
45524,ORD145524,XpressBees,4,In Transit
45525,ORD145525,Delhivery,5,Delivered
45526,ORD145526,Blue Dart,6,Delivered
45527,ORD145527,DTDC,7,Delivered
45528,ORD145528,Ekart,2,Delivered
45529,ORD145529,XpressBees,3,In Transit
45530,ORD145530,Delhivery,4,Delivered
45531,ORD145531,Blue Dart,5,Delivered
45532,ORD145532,DTDC,6,Delivered
45533,ORD145533,Ekart,7,Delivered
45534,ORD145534,XpressBees,2,In Transit
45535,ORD145535,Delhivery,3,Delivered
45536,ORD145536,Blue Dart,4,Delivered
45537,ORD145537,DTDC,5,Delivered
45538,ORD145538,Ekart,6,Delivered
45539,ORD145539,XpressBees,7,In Transit
45540,ORD145540,Delhivery,2,Delivered
45541,ORD145541,Blue Dart,3,Delivered
45542,ORD145542,DTDC,4,Delivered
45543,ORD145543,Ekart,5,Delivered
45544,ORD145544,XpressBees,6,In Transit
45545,ORD145545,Delhivery,7,Delivered
45546,ORD145546,Blue Dart,2,Delivered
45547,ORD145547,DTDC,3,Delivered
45548,ORD145548,Ekart,4,Delivered
45549,ORD145549,XpressBees,5,In Transit
45550,ORD145550,Delhivery,6,Delivered
45551,ORD145551,Blue Dart,7,Delivered
45552,ORD145552,DTDC,2,Delivered
45553,ORD145553,Ekart,3,Delivered
45554,ORD145554,XpressBees,4,In Transit
45555,ORD145555,Delhivery,5,Delivered
45556,ORD145556,Blue Dart,6,Delivered
45557,ORD145557,DTDC,7,Delivered
45558,ORD145558,Ekart,2,Delivered
45559,ORD145559,XpressBees,3,In Transit
45560,ORD145560,Delhivery,4,Delivered
45561,ORD145561,Blue Dart,5,Delivered
45562,ORD145562,DTDC,6,Delivered
45563,ORD145563,Ekart,7,Delivered
45564,ORD145564,XpressBees,2,In Transit
45565,ORD145565,Delhivery,3,Delivered
45566,ORD145566,Blue Dart,4,Delivered
45567,ORD145567,DTDC,5,Delivered
45568,ORD145568,Ekart,6,Delivered
45569,ORD145569,XpressBees,7,In Transit
45570,ORD145570,Delhivery,2,Delivered
45571,ORD145571,Blue Dart,3,Delivered
45572,ORD145572,DTDC,4,Delivered
45573,ORD145573,Ekart,5,Delivered
45574,ORD145574,XpressBees,6,In Transit
45575,ORD145575,Delhivery,7,Delivered
45576,ORD145576,Blue Dart,2,Delivered
45577,ORD145577,DTDC,3,Delivered
45578,ORD145578,Ekart,4,Delivered
45579,ORD145579,XpressBees,5,In Transit
45580,ORD145580,Delhivery,6,Delivered
45581,ORD145581,Blue Dart,7,Delivered
45582,ORD145582,DTDC,2,Delivered
45583,ORD145583,Ekart,3,Delivered
45584,ORD145584,XpressBees,4,In Transit
45585,ORD145585,Delhivery,5,Delivered
45586,ORD145586,Blue Dart,6,Delivered
45587,ORD145587,DTDC,7,Delivered
45588,ORD145588,Ekart,2,Delivered
45589,ORD145589,XpressBees,3,In Transit
45590,ORD145590,Delhivery,4,Delivered
45591,ORD145591,Blue Dart,5,Delivered
45592,ORD145592,DTDC,6,Delivered
45593,ORD145593,Ekart,7,Delivered
45594,ORD145594,XpressBees,2,In Transit
45595,ORD145595,Delhivery,3,Delivered
45596,ORD145596,Blue Dart,4,Delivered
45597,ORD145597,DTDC,5,Delivered
45598,ORD145598,Ekart,6,Delivered
45599,ORD145599,XpressBees,7,In Transit
45600,ORD145600,Delhivery,2,Delivered
45601,ORD145601,Blue Dart,3,Delivered
45602,ORD145602,DTDC,4,Delivered
45603,ORD145603,Ekart,5,Delivered
45604,ORD145604,XpressBees,6,In Transit
45605,ORD145605,Delhivery,7,Delivered
45606,ORD145606,Blue Dart,2,Delivered
45607,ORD145607,DTDC,3,Delivered
45608,ORD145608,Ekart,4,Delivered
45609,ORD145609,XpressBees,5,In Transit
45610,ORD145610,Delhivery,6,Delivered
45611,ORD145611,Blue Dart,7,Delivered
45612,ORD145612,DTDC,2,Delivered
45613,ORD145613,Ekart,3,Delivered
45614,ORD145614,XpressBees,4,In Transit
45615,ORD145615,Delhivery,5,Delivered
45616,ORD145616,Blue Dart,6,Delivered
45617,ORD145617,DTDC,7,Delivered
45618,ORD145618,Ekart,2,Delivered
45619,ORD145619,XpressBees,3,In Transit
45620,ORD145620,Delhivery,4,Delivered
45621,ORD145621,Blue Dart,5,Delivered
45622,ORD145622,DTDC,6,Delivered
45623,ORD145623,Ekart,7,Delivered
45624,ORD145624,XpressBees,2,In Transit
45625,ORD145625,Delhivery,3,Delivered
45626,ORD145626,Blue Dart,4,Delivered
45627,ORD145627,DTDC,5,Delivered
45628,ORD145628,Ekart,6,Delivered
45629,ORD145629,XpressBees,7,In Transit
45630,ORD145630,Delhivery,2,Delivered
45631,ORD145631,Blue Dart,3,Delivered
45632,ORD145632,DTDC,4,Delivered
45633,ORD145633,Ekart,5,Delivered
45634,ORD145634,XpressBees,6,In Transit
45635,ORD145635,Delhivery,7,Delivered
45636,ORD145636,Blue Dart,2,Delivered
45637,ORD145637,DTDC,3,Delivered
45638,ORD145638,Ekart,4,Delivered
45639,ORD145639,XpressBees,5,In Transit
45640,ORD145640,Delhivery,6,Delivered
45641,ORD145641,Blue Dart,7,Delivered
45642,ORD145642,DTDC,2,Delivered
45643,ORD145643,Ekart,3,Delivered
45644,ORD145644,XpressBees,4,In Transit
45645,ORD145645,Delhivery,5,Delivered
45646,ORD145646,Blue Dart,6,Delivered
45647,ORD145647,DTDC,7,Delivered
45648,ORD145648,Ekart,2,Delivered
45649,ORD145649,XpressBees,3,In Transit
45650,ORD145650,Delhivery,4,Delivered
45651,ORD145651,Blue Dart,5,Delivered
45652,ORD145652,DTDC,6,Delivered
45653,ORD145653,Ekart,7,Delivered
45654,ORD145654,XpressBees,2,In Transit
45655,ORD145655,Delhivery,3,Delivered
45656,ORD145656,Blue Dart,4,Delivered
45657,ORD145657,DTDC,5,Delivered
45658,ORD145658,Ekart,6,Delivered
45659,ORD145659,XpressBees,7,In Transit
45660,ORD145660,Delhivery,2,Delivered
45661,ORD145661,Blue Dart,3,Delivered
45662,ORD145662,DTDC,4,Delivered
45663,ORD145663,Ekart,5,Delivered
45664,ORD145664,XpressBees,6,In Transit
45665,ORD145665,Delhivery,7,Delivered
45666,ORD145666,Blue Dart,2,Delivered
45667,ORD145667,DTDC,3,Delivered
45668,ORD145668,Ekart,4,Delivered
45669,ORD145669,XpressBees,5,In Transit
45670,ORD145670,Delhivery,6,Delivered
45671,ORD145671,Blue Dart,7,Delivered
45672,ORD145672,DTDC,2,Delivered
45673,ORD145673,Ekart,3,Delivered
45674,ORD145674,XpressBees,4,In Transit
45675,ORD145675,Delhivery,5,Delivered
45676,ORD145676,Blue Dart,6,Delivered
45677,ORD145677,DTDC,7,Delivered
45678,ORD145678,Ekart,2,Delivered
45679,ORD145679,XpressBees,3,In Transit
45680,ORD145680,Delhivery,4,Delivered
45681,ORD145681,Blue Dart,5,Delivered
45682,ORD145682,DTDC,6,Delivered
45683,ORD145683,Ekart,7,Delivered
45684,ORD145684,XpressBees,2,In Transit
45685,ORD145685,Delhivery,3,Delivered
45686,ORD145686,Blue Dart,4,Delivered
45687,ORD145687,DTDC,5,Delivered
45688,ORD145688,Ekart,6,Delivered
45689,ORD145689,XpressBees,7,In Transit
45690,ORD145690,Delhivery,2,Delivered
45691,ORD145691,Blue Dart,3,Delivered
45692,ORD145692,DTDC,4,Delivered
45693,ORD145693,Ekart,5,Delivered
45694,ORD145694,XpressBees,6,In Transit
45695,ORD145695,Delhivery,7,Delivered
45696,ORD145696,Blue Dart,2,Delivered
45697,ORD145697,DTDC,3,Delivered
45698,ORD145698,Ekart,4,Delivered
45699,ORD145699,XpressBees,5,In Transit
45700,ORD145700,Delhivery,6,Delivered
45701,ORD145701,Blue Dart,7,Delivered
45702,ORD145702,DTDC,2,Delivered
45703,ORD145703,Ekart,3,Delivered
45704,ORD145704,XpressBees,4,In Transit
45705,ORD145705,Delhivery,5,Delivered
45706,ORD145706,Blue Dart,6,Delivered
45707,ORD145707,DTDC,7,Delivered
45708,ORD145708,Ekart,2,Delivered
45709,ORD145709,XpressBees,3,In Transit
45710,ORD145710,Delhivery,4,Delivered
45711,ORD145711,Blue Dart,5,Delivered
45712,ORD145712,DTDC,6,Delivered
45713,ORD145713,Ekart,7,Delivered
45714,ORD145714,XpressBees,2,In Transit
45715,ORD145715,Delhivery,3,Delivered
45716,ORD145716,Blue Dart,4,Delivered
45717,ORD145717,DTDC,5,Delivered
45718,ORD145718,Ekart,6,Delivered
45719,ORD145719,XpressBees,7,In Transit
45720,ORD145720,Delhivery,2,Delivered
45721,ORD145721,Blue Dart,3,Delivered
45722,ORD145722,DTDC,4,Delivered
45723,ORD145723,Ekart,5,Delivered
45724,ORD145724,XpressBees,6,In Transit
45725,ORD145725,Delhivery,7,Delivered
45726,ORD145726,Blue Dart,2,Delivered
45727,ORD145727,DTDC,3,Delivered
45728,ORD145728,Ekart,4,Delivered
45729,ORD145729,XpressBees,5,In Transit
45730,ORD145730,Delhivery,6,Delivered
45731,ORD145731,Blue Dart,7,Delivered
45732,ORD145732,DTDC,2,Delivered
45733,ORD145733,Ekart,3,Delivered
45734,ORD145734,XpressBees,4,In Transit
45735,ORD145735,Delhivery,5,Delivered
45736,ORD145736,Blue Dart,6,Delivered
45737,ORD145737,DTDC,7,Delivered
45738,ORD145738,Ekart,2,Delivered
45739,ORD145739,XpressBees,3,In Transit
45740,ORD145740,Delhivery,4,Delivered
45741,ORD145741,Blue Dart,5,Delivered
45742,ORD145742,DTDC,6,Delivered
45743,ORD145743,Ekart,7,Delivered
45744,ORD145744,XpressBees,2,In Transit
45745,ORD145745,Delhivery,3,Delivered
45746,ORD145746,Blue Dart,4,Delivered
45747,ORD145747,DTDC,5,Delivered
45748,ORD145748,Ekart,6,Delivered
45749,ORD145749,XpressBees,7,In Transit
45750,ORD145750,Delhivery,2,Delivered
45751,ORD145751,Blue Dart,3,Delivered
45752,ORD145752,DTDC,4,Delivered
45753,ORD145753,Ekart,5,Delivered
45754,ORD145754,XpressBees,6,In Transit
45755,ORD145755,Delhivery,7,Delivered
45756,ORD145756,Blue Dart,2,Delivered
45757,ORD145757,DTDC,3,Delivered
45758,ORD145758,Ekart,4,Delivered
45759,ORD145759,XpressBees,5,In Transit
45760,ORD145760,Delhivery,6,Delivered
45761,ORD145761,Blue Dart,7,Delivered
45762,ORD145762,DTDC,2,Delivered
45763,ORD145763,Ekart,3,Delivered
45764,ORD145764,XpressBees,4,In Transit
45765,ORD145765,Delhivery,5,Delivered
45766,ORD145766,Blue Dart,6,Delivered
45767,ORD145767,DTDC,7,Delivered
45768,ORD145768,Ekart,2,Delivered
45769,ORD145769,XpressBees,3,In Transit
45770,ORD145770,Delhivery,4,Delivered
45771,ORD145771,Blue Dart,5,Delivered
45772,ORD145772,DTDC,6,Delivered
45773,ORD145773,Ekart,7,Delivered
45774,ORD145774,XpressBees,2,In Transit
45775,ORD145775,Delhivery,3,Delivered
45776,ORD145776,Blue Dart,4,Delivered
45777,ORD145777,DTDC,5,Delivered
45778,ORD145778,Ekart,6,Delivered
45779,ORD145779,XpressBees,7,In Transit
45780,ORD145780,Delhivery,2,Delivered
45781,ORD145781,Blue Dart,3,Delivered
45782,ORD145782,DTDC,4,Delivered
45783,ORD145783,Ekart,5,Delivered
45784,ORD145784,XpressBees,6,In Transit
45785,ORD145785,Delhivery,7,Delivered
45786,ORD145786,Blue Dart,2,Delivered
45787,ORD145787,DTDC,3,Delivered
45788,ORD145788,Ekart,4,Delivered
45789,ORD145789,XpressBees,5,In Transit
45790,ORD145790,Delhivery,6,Delivered
45791,ORD145791,Blue Dart,7,Delivered
45792,ORD145792,DTDC,2,Delivered
45793,ORD145793,Ekart,3,Delivered
45794,ORD145794,XpressBees,4,In Transit
45795,ORD145795,Delhivery,5,Delivered
45796,ORD145796,Blue Dart,6,Delivered
45797,ORD145797,DTDC,7,Delivered
45798,ORD145798,Ekart,2,Delivered
45799,ORD145799,XpressBees,3,In Transit
45800,ORD145800,Delhivery,4,Delivered
45801,ORD145801,Blue Dart,5,Delivered
45802,ORD145802,DTDC,6,Delivered
45803,ORD145803,Ekart,7,Delivered
45804,ORD145804,XpressBees,2,In Transit
45805,ORD145805,Delhivery,3,Delivered
45806,ORD145806,Blue Dart,4,Delivered
45807,ORD145807,DTDC,5,Delivered
45808,ORD145808,Ekart,6,Delivered
45809,ORD145809,XpressBees,7,In Transit
45810,ORD145810,Delhivery,2,Delivered
45811,ORD145811,Blue Dart,3,Delivered
45812,ORD145812,DTDC,4,Delivered
45813,ORD145813,Ekart,5,Delivered
45814,ORD145814,XpressBees,6,In Transit
45815,ORD145815,Delhivery,7,Delivered
45816,ORD145816,Blue Dart,2,Delivered
45817,ORD145817,DTDC,3,Delivered
45818,ORD145818,Ekart,4,Delivered
45819,ORD145819,XpressBees,5,In Transit
45820,ORD145820,Delhivery,6,Delivered
45821,ORD145821,Blue Dart,7,Delivered
45822,ORD145822,DTDC,2,Delivered
45823,ORD145823,Ekart,3,Delivered
45824,ORD145824,XpressBees,4,In Transit
45825,ORD145825,Delhivery,5,Delivered
45826,ORD145826,Blue Dart,6,Delivered
45827,ORD145827,DTDC,7,Delivered
45828,ORD145828,Ekart,2,Delivered
45829,ORD145829,XpressBees,3,In Transit
45830,ORD145830,Delhivery,4,Delivered
45831,ORD145831,Blue Dart,5,Delivered
45832,ORD145832,DTDC,6,Delivered
45833,ORD145833,Ekart,7,Delivered
45834,ORD145834,XpressBees,2,In Transit
45835,ORD145835,Delhivery,3,Delivered
45836,ORD145836,Blue Dart,4,Delivered
45837,ORD145837,DTDC,5,Delivered
45838,ORD145838,Ekart,6,Delivered
45839,ORD145839,XpressBees,7,In Transit
45840,ORD145840,Delhivery,2,Delivered
45841,ORD145841,Blue Dart,3,Delivered
45842,ORD145842,DTDC,4,Delivered
45843,ORD145843,Ekart,5,Delivered
45844,ORD145844,XpressBees,6,In Transit
45845,ORD145845,Delhivery,7,Delivered
45846,ORD145846,Blue Dart,2,Delivered
45847,ORD145847,DTDC,3,Delivered
45848,ORD145848,Ekart,4,Delivered
45849,ORD145849,XpressBees,5,In Transit
45850,ORD145850,Delhivery,6,Delivered
45851,ORD145851,Blue Dart,7,Delivered
45852,ORD145852,DTDC,2,Delivered
45853,ORD145853,Ekart,3,Delivered
45854,ORD145854,XpressBees,4,In Transit
45855,ORD145855,Delhivery,5,Delivered
45856,ORD145856,Blue Dart,6,Delivered
45857,ORD145857,DTDC,7,Delivered
45858,ORD145858,Ekart,2,Delivered
45859,ORD145859,XpressBees,3,In Transit
45860,ORD145860,Delhivery,4,Delivered
45861,ORD145861,Blue Dart,5,Delivered
45862,ORD145862,DTDC,6,Delivered
45863,ORD145863,Ekart,7,Delivered
45864,ORD145864,XpressBees,2,In Transit
45865,ORD145865,Delhivery,3,Delivered
45866,ORD145866,Blue Dart,4,Delivered
45867,ORD145867,DTDC,5,Delivered
45868,ORD145868,Ekart,6,Delivered
45869,ORD145869,XpressBees,7,In Transit
45870,ORD145870,Delhivery,2,Delivered
45871,ORD145871,Blue Dart,3,Delivered
45872,ORD145872,DTDC,4,Delivered
45873,ORD145873,Ekart,5,Delivered
45874,ORD145874,XpressBees,6,In Transit
45875,ORD145875,Delhivery,7,Delivered
45876,ORD145876,Blue Dart,2,Delivered
45877,ORD145877,DTDC,3,Delivered
45878,ORD145878,Ekart,4,Delivered
45879,ORD145879,XpressBees,5,In Transit
45880,ORD145880,Delhivery,6,Delivered
45881,ORD145881,Blue Dart,7,Delivered
45882,ORD145882,DTDC,2,Delivered
45883,ORD145883,Ekart,3,Delivered
45884,ORD145884,XpressBees,4,In Transit
45885,ORD145885,Delhivery,5,Delivered
45886,ORD145886,Blue Dart,6,Delivered
45887,ORD145887,DTDC,7,Delivered
45888,ORD145888,Ekart,2,Delivered
45889,ORD145889,XpressBees,3,In Transit
45890,ORD145890,Delhivery,4,Delivered
45891,ORD145891,Blue Dart,5,Delivered
45892,ORD145892,DTDC,6,Delivered
45893,ORD145893,Ekart,7,Delivered
45894,ORD145894,XpressBees,2,In Transit
45895,ORD145895,Delhivery,3,Delivered
45896,ORD145896,Blue Dart,4,Delivered
45897,ORD145897,DTDC,5,Delivered
45898,ORD145898,Ekart,6,Delivered
45899,ORD145899,XpressBees,7,In Transit
45900,ORD145900,Delhivery,2,Delivered
45901,ORD145901,Blue Dart,3,Delivered
45902,ORD145902,DTDC,4,Delivered
45903,ORD145903,Ekart,5,Delivered
45904,ORD145904,XpressBees,6,In Transit
45905,ORD145905,Delhivery,7,Delivered
45906,ORD145906,Blue Dart,2,Delivered
45907,ORD145907,DTDC,3,Delivered
45908,ORD145908,Ekart,4,Delivered
45909,ORD145909,XpressBees,5,In Transit
45910,ORD145910,Delhivery,6,Delivered
45911,ORD145911,Blue Dart,7,Delivered
45912,ORD145912,DTDC,2,Delivered
45913,ORD145913,Ekart,3,Delivered
45914,ORD145914,XpressBees,4,In Transit
45915,ORD145915,Delhivery,5,Delivered
45916,ORD145916,Blue Dart,6,Delivered
45917,ORD145917,DTDC,7,Delivered
45918,ORD145918,Ekart,2,Delivered
45919,ORD145919,XpressBees,3,In Transit
45920,ORD145920,Delhivery,4,Delivered
45921,ORD145921,Blue Dart,5,Delivered
45922,ORD145922,DTDC,6,Delivered
45923,ORD145923,Ekart,7,Delivered
45924,ORD145924,XpressBees,2,In Transit
45925,ORD145925,Delhivery,3,Delivered
45926,ORD145926,Blue Dart,4,Delivered
45927,ORD145927,DTDC,5,Delivered
45928,ORD145928,Ekart,6,Delivered
45929,ORD145929,XpressBees,7,In Transit
45930,ORD145930,Delhivery,2,Delivered
45931,ORD145931,Blue Dart,3,Delivered
45932,ORD145932,DTDC,4,Delivered
45933,ORD145933,Ekart,5,Delivered
45934,ORD145934,XpressBees,6,In Transit
45935,ORD145935,Delhivery,7,Delivered
45936,ORD145936,Blue Dart,2,Delivered
45937,ORD145937,DTDC,3,Delivered
45938,ORD145938,Ekart,4,Delivered
45939,ORD145939,XpressBees,5,In Transit
45940,ORD145940,Delhivery,6,Delivered
45941,ORD145941,Blue Dart,7,Delivered
45942,ORD145942,DTDC,2,Delivered
45943,ORD145943,Ekart,3,Delivered
45944,ORD145944,XpressBees,4,In Transit
45945,ORD145945,Delhivery,5,Delivered
45946,ORD145946,Blue Dart,6,Delivered
45947,ORD145947,DTDC,7,Delivered
45948,ORD145948,Ekart,2,Delivered
45949,ORD145949,XpressBees,3,In Transit
45950,ORD145950,Delhivery,4,Delivered
45951,ORD145951,Blue Dart,5,Delivered
45952,ORD145952,DTDC,6,Delivered
45953,ORD145953,Ekart,7,Delivered
45954,ORD145954,XpressBees,2,In Transit
