Return_ID,Order_ID,Return_Date,Return_Reason,Refund_Amount
4373,ORD143721,2024-08-19,Customer Changed Mind,9992.72
4374,ORD143731,2025-05-07,Late Delivery,3391.47
4375,ORD143741,2024-08-23,Damaged,13934.96
4376,ORD143751,2024-10-14,Wrong Item,905.91
4377,ORD143761,2024-01-08,Size Issue,5965.95
4378,ORD143771,2025-01-11,Customer Changed Mind,28889.45
4379,ORD143781,2024-02-07,Late Delivery,45074.69
4380,ORD143791,2024-06-29,Damaged,30236.6
4381,ORD143801,2025-12-06,Wrong Item,36535.57
4382,ORD143811,2025-08-04,Size Issue,31680.46
4383,ORD143821,2025-07-06,Customer Changed Mind,25276.86
4384,ORD143831,2026-01-07,Late Delivery,33891.08
4385,ORD143841,2025-03-14,Damaged,19014.03
4386,ORD143851,2024-08-08,Wrong Item,10431.34
4387,ORD143861,2024-07-01,Size Issue,49821.59
4388,ORD143871,2024-11-01,Customer Changed Mind,29987.89
4389,ORD143881,2025-08-09,Late Delivery,58733.94
4390,ORD143891,2024-04-12,Damaged,30140.31
4391,ORD143901,2024-07-06,Wrong Item,81323.06
4392,ORD143911,2024-02-06,Size Issue,30784.71
4393,ORD143921,2024-12-19,Customer Changed Mind,14718.82
4394,ORD143931,2025-03-25,Late Delivery,59424.29
4395,ORD143941,2024-02-23,Damaged,14378.2
4396,ORD143951,2024-01-13,Wrong Item,14073.65
4397,ORD143961,2024-04-14,Size Issue,29378.22
4398,ORD143971,2024-05-29,Customer Changed Mind,61948.58
4399,ORD143981,2024-05-26,Late Delivery,20678.77
4400,ORD143991,2024-09-30,Damaged,16845.62
4401,ORD144001,2024-02-12,Wrong Item,24335.57
4402,ORD144011,2025-10-05,Size Issue,13483.82
4403,ORD144021,2025-05-25,Customer Changed Mind,35746.58
4404,ORD144031,2025-05-22,Late Delivery,56379.45
4405,ORD144041,2025-07-27,Damaged,21020.57
4406,ORD144051,2025-02-09,Wrong Item,16647.12
4407,ORD144061,2025-08-17,Size Issue,36877.23
4408,ORD144071,2025-12-09,Customer Changed Mind,79622.84
4409,ORD144081,2024-04-22,Late Delivery,54744.46
4410,ORD144091,2025-12-09,Damaged,20194
4411,ORD144101,2025-03-03,Wrong Item,36857.9
4412,ORD144111,2024-07-11,Size Issue,17448.08
4413,ORD144121,2025-06-05,Customer Changed Mind,6968.75
4414,ORD144131,2025-07-09,Late Delivery,11127
4415,ORD144141,2024-09-18,Damaged,42559.89
4416,ORD144151,2025-05-31,Wrong Item,11727.05
4417,ORD144161,2025-05-24,Size Issue,1438.2
4418,ORD144171,2025-03-29,Customer Changed Mind,36615.72
4419,ORD144181,2025-06-03,Late Delivery,2788.83
4420,ORD144191,2024-03-03,Damaged,16856.19
4421,ORD144201,2024-10-27,Wrong Item,8197.89
4422,ORD144211,2025-05-13,Size Issue,14621.81
4423,ORD144221,2025-12-16,Customer Changed Mind,38097.69
4424,ORD144231,2024-11-27,Late Delivery,48364.04
4425,ORD144241,2025-04-12,Damaged,2660.71
4426,ORD144251,2024-11-20,Wrong Item,18015.43
4427,ORD144261,2024-01-31,Size Issue,69262.56
4428,ORD144271,2025-12-03,Customer Changed Mind,26822.56
4429,ORD144281,2025-12-19,Late Delivery,4356.48
4430,ORD144291,2025-12-18,Damaged,33075.7
4431,ORD144301,2024-07-02,Wrong Item,16055.31
4432,ORD144311,2024-07-05,Size Issue,22712.36
4433,ORD144321,2024-08-24,Customer Changed Mind,63910.78
4434,ORD144331,2024-10-16,Late Delivery,4865.59
4435,ORD144341,2024-04-01,Damaged,10371.65
4436,ORD144351,2025-11-14,Wrong Item,21973.72
4437,ORD144361,2024-03-10,Size Issue,45121.56
4438,ORD144371,2025-09-24,Customer Changed Mind,35021.81
4439,ORD144381,2025-06-20,Late Delivery,16028.42
4440,ORD144391,2025-05-29,Damaged,40555.76
4441,ORD144401,2024-02-23,Wrong Item,39065.8
4442,ORD144411,2024-02-26,Size Issue,71368.71
4443,ORD144421,2024-11-04,Customer Changed Mind,5966.47
4444,ORD144431,2025-07-24,Late Delivery,4118.34
4445,ORD144441,2024-08-30,Damaged,43339.27
4446,ORD144451,2024-10-16,Wrong Item,4579.33
4447,ORD144461,2024-05-12,Size Issue,90936.99
4448,ORD144471,2025-03-14,Customer Changed Mind,46935.89
4449,ORD144481,2024-11-27,Late Delivery,10722.98
4450,ORD144491,2024-12-31,Damaged,21180.58
4451,ORD144501,2025-12-24,Wrong Item,14589.25
4452,ORD144511,2024-06-29,Size Issue,1846.21
4453,ORD144521,2025-02-08,Customer Changed Mind,36969.46
4454,ORD144531,2025-08-26,Late Delivery,4314.6
4455,ORD144541,2024-02-17,Damaged,6280.5
4456,ORD144551,2024-09-19,Wrong Item,72492.66
4457,ORD144561,2025-05-19,Size Issue,6068.34
4458,ORD144571,2025-09-14,Customer Changed Mind,99528.55
4459,ORD144581,2024-06-27,Late Delivery,50441.58
4460,ORD144591,2025-03-21,Damaged,27962.89
4461,ORD144601,2024-08-24,Wrong Item,52242.74
4462,ORD144611,2025-11-06,Size Issue,13069.44
4463,ORD144621,2025-01-06,Customer Changed Mind,14815.4
4464,ORD144631,2026-01-06,Late Delivery,92274.25
4465,ORD144641,2024-10-07,Damaged,26278.97
4466,ORD144651,2025-12-06,Wrong Item,77826.24
4467,ORD144661,2024-10-30,Size Issue,55181.32
4468,ORD144671,2024-06-22,Customer Changed Mind,12847.76
4469,ORD144681,2025-02-13,Late Delivery,52752.28
4470,ORD144691,2025-12-12,Damaged,38289.26
4471,ORD144701,2025-11-15,Wrong Item,6898.75
4472,ORD144711,2024-12-10,Size Issue,76159.8
4473,ORD144721,2025-04-03,Customer Changed Mind,18791.88
4474,ORD144731,2025-02-02,Late Delivery,9771.33
4475,ORD144741,2024-05-25,Damaged,70978.72
4476,ORD144751,2025-05-21,Wrong Item,9282.76
4477,ORD144761,2024-10-03,Size Issue,24720.44
4478,ORD144771,2024-01-14,Customer Changed Mind,28690.92
4479,ORD144781,2025-02-21,Late Delivery,85841
4480,ORD144791,2024-02-08,Damaged,52816.75
4481,ORD144801,2024-05-01,Wrong Item,45008.73
4482,ORD144811,2025-12-12,Size Issue,48010.02
4483,ORD144821,2025-06-03,Customer Changed Mind,52599.93
4484,ORD144831,2025-08-02,Late Delivery,3604.74
4485,ORD144841,2025-03-27,Damaged,41655.74
4486,ORD144851,2026-01-05,Wrong Item,17989.42
4487,ORD144861,2025-09-21,Size Issue,1201.58
4488,ORD144871,2025-06-04,Customer Changed Mind,8067.12
4489,ORD144881,2025-05-03,Late Delivery,18622.56
4490,ORD144891,2025-04-07,Damaged,11970.92
4491,ORD144901,2025-03-02,Wrong Item,77554.48
4492,ORD144911,2024-09-04,Size Issue,67240.44
4493,ORD144921,2024-10-07,Customer Changed Mind,24606.72
4494,ORD144931,2025-11-16,Late Delivery,77554.48
4495,ORD144941,2024-10-29,Damaged,17861.72
4496,ORD144951,2024-02-01,Wrong Item,49354.89
4497,ORD144961,2025-09-17,Size Issue,10448.55
4498,ORD144971,2024-06-02,Customer Changed Mind,2747
4499,ORD144981,2025-12-12,Late Delivery,12980.68
4500,ORD144991,2024-10-01,Damaged,47104.06
4501,ORD145001,2024-10-19,Wrong Item,33086.49
4502,ORD145011,2024-04-26,Size Issue,16391.7
4503,ORD145021,2024-11-09,Customer Changed Mind,36421.27
4504,ORD145031,2025-11-29,Late Delivery,8780.09
4505,ORD145041,2025-12-14,Damaged,3354.97
4506,ORD145051,2024-02-10,Wrong Item,26769.64
4507,ORD145061,2025-05-28,Size Issue,24571.94
4508,ORD145071,2024-05-09,Customer Changed Mind,18841.49
4509,ORD145081,2024-10-06,Late Delivery,13545.85
4510,ORD145091,2025-06-10,Damaged,29146.47
4511,ORD145101,2025-09-21,Wrong Item,11246.26
4512,ORD145111,2025-05-01,Size Issue,9391.17
4513,ORD145121,2025-04-27,Customer Changed Mind,120948.8
4514,ORD145131,2025-09-03,Late Delivery,31690.05
4515,ORD145141,2025-07-28,Damaged,89773.95
4516,ORD145151,2024-03-08,Wrong Item,9001.75
4517,ORD145161,2024-01-31,Size Issue,1219.23
4518,ORD145171,2025-03-04,Customer Changed Mind,50847.53
4519,ORD145181,2024-07-27,Late Delivery,8552.75
4520,ORD145191,2024-01-30,Damaged,26120.91
4521,ORD145201,2024-10-20,Wrong Item,38445.16
4522,ORD145211,2025-10-11,Size Issue,68656.88
4523,ORD145221,2024-11-03,Customer Changed Mind,33459.84
4524,ORD145231,2024-05-26,Late Delivery,19846.35
4525,ORD145241,2024-07-06,Damaged,13204.28
4526,ORD145251,2024-04-26,Wrong Item,30689.13
4527,ORD145261,2024-06-06,Size Issue,1599.54
4528,ORD145271,2025-04-27,Customer Changed Mind,20043.79
4529,ORD145281,2024-01-25,Late Delivery,42883.86
4530,ORD145291,2024-07-13,Damaged,20233.52
4531,ORD145301,2025-07-21,Wrong Item,37866.83
4532,ORD145311,2024-04-02,Size Issue,108595.32
4533,ORD145321,2025-09-30,Customer Changed Mind,7583.06
4534,ORD145331,2025-04-23,Late Delivery,10609.74
4535,ORD145341,2025-06-14,Damaged,20932.91
4536,ORD145351,2025-05-02,Wrong Item,24049.44
4537,ORD145361,2025-08-06,Size Issue,18841.49
4538,ORD145371,2025-07-18,Customer Changed Mind,5323.18
4539,ORD145381,2024-05-31,Late Delivery,12417.52
4540,ORD145391,2025-12-23,Damaged,6709.93
4541,ORD145401,2025-03-03,Wrong Item,10944.83
4542,ORD145411,2025-02-15,Size Issue,22697.7
4543,ORD145421,2024-07-13,Customer Changed Mind,65361.16
4544,ORD145431,2024-09-23,Late Delivery,88963.22
4545,ORD145441,2025-05-19,Damaged,27328.2
4546,ORD145451,2024-12-26,Wrong Item,3266.84
4547,ORD145461,2024-06-07,Size Issue,15432.4
4548,ORD145471,2024-03-06,Customer Changed Mind,23985.9
4549,ORD145481,2024-06-16,Late Delivery,9254.83
4550,ORD145491,2024-11-16,Damaged,5632.05
4551,ORD145501,2024-04-21,Wrong Item,4120.5
4552,ORD145511,2024-03-06,Size Issue,23196.83
4553,ORD145521,2025-06-23,Customer Changed Mind,6259.01
4554,ORD145531,2024-12-16,Late Delivery,65091.74
4555,ORD145541,2025-11-30,Damaged,15751.37
4556,ORD145551,2024-12-17,Wrong Item,19842.5
4557,ORD145561,2025-11-13,Size Issue,46015.04
4558,ORD145571,2025-02-19,Customer Changed Mind,51756.54
4559,ORD145581,2024-06-11,Late Delivery,18883.62
4560,ORD145591,2024-12-25,Damaged,81990.76
4561,ORD145601,2024-04-03,Wrong Item,2964.71
4562,ORD145611,2025-03-26,Size Issue,42264.78
4563,ORD145621,2025-05-29,Customer Changed Mind,31335.42
4564,ORD145631,2024-09-08,Late Delivery,8224.38
4565,ORD145641,2024-01-29,Damaged,27261.09
4566,ORD145651,2025-01-03,Wrong Item,11356.18
4567,ORD145661,2024-01-16,Size Issue,32783.4
4568,ORD145671,2024-02-12,Customer Changed Mind,36165.17
4569,ORD145681,2024-01-09,Late Delivery,12555.75
4570,ORD145691,2025-07-01,Damaged,21037.3
4571,ORD145701,2024-09-06,Wrong Item,19085.77
4572,ORD145711,2025-03-21,Size Issue,8796.47
4573,ORD145721,2025-06-22,Customer Changed Mind,2320.81
4574,ORD145731,2024-12-27,Late Delivery,57424.19
4575,ORD145741,2024-07-06,Damaged,45354.9
4576,ORD145751,2025-06-28,Wrong Item,47325.62
4577,ORD145761,2025-03-30,Size Issue,20264.25
4578,ORD145771,2025-01-10,Customer Changed Mind,15283.32
4579,ORD145781,2025-04-25,Late Delivery,16558.39
4580,ORD145791,2025-06-13,Damaged,53422.83
4581,ORD145801,2024-08-21,Wrong Item,40250.07
4582,ORD145811,2025-05-16,Size Issue,3913.28
4583,ORD145821,2025-10-14,Customer Changed Mind,13321.02
4584,ORD145831,2025-05-25,Late Delivery,3242.21
4585,ORD145841,2025-12-27,Damaged,44221.25
4586,ORD145851,2025-07-26,Wrong Item,40246.9
4587,ORD145861,2024-09-26,Size Issue,6259.01
4588,ORD145871,2024-02-16,Customer Changed Mind,82482.23
4589,ORD145881,2024-08-23,Late Delivery,11297.03
4590,ORD145891,2025-07-09,Damaged,19469.2
4591,ORD145901,2025-09-30,Wrong Item,73411.09
4592,ORD145911,2025-12-27,Size Issue,33033.68
4593,ORD145921,2025-04-04,Customer Changed Mind,24818.97
4594,ORD145931,2024-02-11,Late Delivery,8354.92
4595,ORD145941,2024-11-07,Damaged,32735.07
4596,ORD145951,2024-02-03,Wrong Item,99212.49
4597,ORD145961,2024-10-20,Size Issue,25271.94
4598,ORD145971,2024-08-20,Customer Changed Mind,31719.23
4599,ORD145981,2024-03-04,Late Delivery,10021.9
4600,ORD145991,2025-11-18,Damaged,1235.5
4601,ORD146001,2024-11-01,Wrong Item,30685.37
4602,ORD146011,2025-03-06,Size Issue,13708.41
4603,ORD146021,2024-10-22,Customer Changed Mind,46407.25
4604,ORD146031,2025-08-01,Late Delivery,25664.19
4605,ORD146041,2025-09-10,Damaged,3057.83
4606,ORD146051,2024-09-26,Wrong Item,31948.36
4607,ORD146061,2024-02-08,Size Issue,11183.22
4608,ORD146071,2024-11-09,Customer Changed Mind,6284.38
4609,ORD146081,2025-09-29,Late Delivery,10535.58
4610,ORD146091,2024-10-11,Damaged,30879.81
4611,ORD146101,2025-07-10,Wrong Item,43976.56
4612,ORD146111,2024-04-23,Size Issue,32793.84
4613,ORD146121,2025-07-10,Customer Changed Mind,7757.73
4614,ORD146131,2024-01-09,Late Delivery,32545.87
4615,ORD146141,2025-05-26,Damaged,1642.64
4616,ORD146151,2024-08-21,Wrong Item,9376.36
4617,ORD146161,2024-01-25,Size Issue,28021.32
4618,ORD146171,2025-02-22,Customer Changed Mind,76578.52
4619,ORD146181,2025-10-10,Late Delivery,43565.76
4620,ORD146191,2025-11-20,Damaged,47089.89
4621,ORD146201,2025-02-20,Wrong Item,12427.56
4622,ORD146211,2025-01-26,Size Issue,27276.51
4623,ORD146221,2024-10-25,Customer Changed Mind,13891.74
4624,ORD146231,2024-09-07,Late Delivery,25867.17
4625,ORD146241,2024-03-30,Damaged,64384.78
4626,ORD146251,2024-11-21,Wrong Item,14195.74
4627,ORD146261,2024-10-25,Size Issue,22553.32
4628,ORD146271,2024-04-21,Customer Changed Mind,13014.95
4629,ORD146281,2024-09-13,Late Delivery,15931.56
4630,ORD146291,2025-11-21,Damaged,19010.48
4631,ORD146301,2024-10-13,Wrong Item,47794.67
4632,ORD146311,2025-06-08,Size Issue,2956.34
4633,ORD146321,2024-02-06,Customer Changed Mind,5096.39
4634,ORD146331,2024-02-13,Late Delivery,58126.98
4635,ORD146341,2024-10-17,Damaged,16753.98
4636,ORD146351,2025-02-10,Wrong Item,5055.38
4637,ORD146361,2024-08-30,Size Issue,9801.35
4638,ORD146371,2025-07-01,Customer Changed Mind,48006.48
4639,ORD146381,2025-03-22,Late Delivery,46104.41
4640,ORD146391,2025-09-01,Damaged,6027.08
4641,ORD146401,2024-10-22,Wrong Item,9235.41
4642,ORD146411,2025-01-31,Size Issue,54724.13
4643,ORD146421,2025-11-13,Customer Changed Mind,47289.75
4644,ORD146431,2025-04-13,Late Delivery,15144.69
4645,ORD146441,2024-01-26,Damaged,40021.7
4646,ORD146451,2024-05-17,Wrong Item,30680.49
4647,ORD146461,2024-06-12,Size Issue,106966.63
4648,ORD146471,2025-05-27,Customer Changed Mind,16558.39
4649,ORD146481,2024-06-29,Late Delivery,39827.3
4650,ORD146491,2024-07-21,Damaged,68893.69
4651,ORD146501,2024-12-16,Wrong Item,13913.1
4652,ORD146511,2025-01-26,Size Issue,6585.46
4653,ORD146521,2025-11-14,Customer Changed Mind,3589.53
4654,ORD146531,2025-01-08,Late Delivery,13415.18
4655,ORD146541,2024-11-02,Damaged,14768.02
4656,ORD146551,2024-09-22,Wrong Item,13731.38
4657,ORD146561,2024-03-05,Size Issue,51148.55
4658,ORD146571,2024-05-24,Customer Changed Mind,7630.55
4659,ORD146581,2024-02-23,Late Delivery,18929.16
4660,ORD146591,2024-07-11,Damaged,35763.41
4661,ORD146601,2025-09-23,Wrong Item,33255.36
4662,ORD146611,2024-04-26,Size Issue,52481.38
4663,ORD146621,2024-02-29,Customer Changed Mind,17378.3
4664,ORD146631,2024-10-11,Late Delivery,5757.47
4665,ORD146641,2024-06-21,Damaged,13489.01
4666,ORD146651,2024-10-16,Wrong Item,23063.72
4667,ORD146661,2024-01-14,Size Issue,37583.77
4668,ORD146671,2024-12-29,Customer Changed Mind,2518.51
4669,ORD146681,2026-01-04,Late Delivery,71157.96
4670,ORD146691,2024-03-04,Damaged,83769.88
4671,ORD146701,2025-07-27,Wrong Item,54620.59
4672,ORD146711,2024-12-10,Size Issue,24013.02
4673,ORD146721,2025-04-08,Customer Changed Mind,6774.24
4674,ORD146731,2026-01-05,Late Delivery,40920.3
4675,ORD146741,2024-11-07,Damaged,16404.31
4676,ORD146751,2025-06-20,Wrong Item,33446.83
4677,ORD146761,2024-12-16,Size Issue,8462.07
4678,ORD146771,2025-02-07,Customer Changed Mind,58185.85
4679,ORD146781,2024-01-16,Late Delivery,7642.53
4680,ORD146791,2026-01-04,Damaged,54739.24
4681,ORD146801,2024-03-15,Wrong Item,18731.56
4682,ORD146811,2024-02-18,Size Issue,21219.48
4683,ORD146821,2025-08-20,Customer Changed Mind,6001.53
4684,ORD146831,2024-02-01,Late Delivery,28923.99
4685,ORD146841,2024-07-06,Damaged,43523.46
4686,ORD146851,2024-05-08,Wrong Item,4942.01
4687,ORD146861,2024-06-29,Size Issue,1373.5
4688,ORD146871,2024-12-22,Customer Changed Mind,31335.42
4689,ORD146881,2025-04-16,Late Delivery,28935.27
4690,ORD146891,2024-01-11,Damaged,96861.86
4691,ORD146901,2024-06-02,Wrong Item,8831.29
4692,ORD146911,2024-02-24,Size Issue,75723.45
4693,ORD146921,2024-06-20,Customer Changed Mind,14318.78
4694,ORD146931,2025-07-07,Late Delivery,54713.47
4695,ORD146941,2025-04-10,Damaged,7732.08
4696,ORD146951,2024-01-12,Wrong Item,12458.14
4697,ORD146961,2025-03-27,Size Issue,4727.35
4698,ORD146971,2024-01-15,Customer Changed Mind,58165.86
4699,ORD146981,2025-11-06,Late Delivery,17587.97
4700,ORD146991,2024-09-11,Damaged,14622.1
4701,ORD147001,2025-04-20,Wrong Item,27005.24
4702,ORD147011,2024-03-17,Size Issue,17786.72
4703,ORD147021,2025-03-28,Customer Changed Mind,56780.9
4704,ORD147031,2024-10-18,Late Delivery,45519.1
4705,ORD147041,2024-12-01,Damaged,26318.02
4706,ORD147051,2025-02-12,Wrong Item,8692.81
4707,ORD147061,2025-12-31,Size Issue,38872.9
4708,ORD147071,2025-09-03,Customer Changed Mind,22076.32
4709,ORD147081,2025-06-27,Late Delivery,2933.9
4710,ORD147091,2025-10-24,Damaged,59382.53
4711,ORD147101,2025-07-10,Wrong Item,50883.3
4712,ORD147111,2025-09-13,Size Issue,10867.73
4713,ORD147121,2025-07-16,Customer Changed Mind,45066.71
4714,ORD147131,2025-09-08,Late Delivery,25564.31
4715,ORD147141,2024-03-06,Damaged,27949.56
4716,ORD147151,2025-12-24,Wrong Item,4036.38
4717,ORD147161,2025-09-17,Size Issue,7876.27
4718,ORD147171,2025-07-13,Customer Changed Mind,16323.7
4719,ORD147181,2025-05-24,Late Delivery,86665.87
4720,ORD147191,2024-10-13,Damaged,2063.45
4721,ORD147201,2024-04-09,Wrong Item,75671.87
4722,ORD147211,2025-11-21,Size Issue,16328.48
4723,ORD147221,2024-07-30,Customer Changed Mind,70043.62
4724,ORD147231,2024-03-31,Late Delivery,15919.73
4725,ORD147241,2025-06-06,Damaged,45152.82
4726,ORD147251,2024-04-21,Wrong Item,12249.05
4727,ORD147261,2024-02-07,Size Issue,5494
4728,ORD147271,2024-07-02,Customer Changed Mind,18124.92
4729,ORD147281,2025-02-13,Late Delivery,20457.46
4730,ORD147291,2025-10-24,Damaged,81765.89
4731,ORD147301,2024-11-20,Wrong Item,15696.63
4732,ORD147311,2025-10-16,Size Issue,64364.93
4733,ORD147321,2024-05-29,Customer Changed Mind,20264.25
4734,ORD147331,2024-10-24,Late Delivery,20040.19
4735,ORD147341,2025-11-08,Damaged,18082.58
4736,ORD147351,2025-10-03,Wrong Item,21073.01
4737,ORD147361,2025-01-23,Size Issue,24936.25
4738,ORD147371,2024-08-13,Customer Changed Mind,6146.06
4739,ORD147381,2024-06-25,Late Delivery,32365.11
4740,ORD147391,2025-03-30,Damaged,34491.42
4741,ORD147401,2025-12-19,Wrong Item,6103.81
4742,ORD147411,2024-03-20,Size Issue,4813.25
4743,ORD147421,2024-10-23,Customer Changed Mind,10554.86
4744,ORD147431,2024-02-11,Late Delivery,89599.76
4745,ORD147441,2024-04-05,Damaged,50779.81
4746,ORD147451,2025-05-31,Wrong Item,42782.31
4747,ORD147461,2025-06-18,Size Issue,12926.06
4748,ORD147471,2025-06-19,Customer Changed Mind,41158.78
4749,ORD147481,2025-03-06,Late Delivery,8272.99
4750,ORD147491,2025-01-27,Damaged,15752.54
4751,ORD147501,2024-01-30,Wrong Item,8388.6
4752,ORD147511,2024-05-11,Size Issue,17534.79
4753,ORD147521,2025-10-28,Customer Changed Mind,61324.42
4754,ORD147531,2025-08-28,Late Delivery,51766.92
4755,ORD147541,2024-10-25,Damaged,50779.81
4756,ORD147551,2024-07-24,Wrong Item,24087.56
4757,ORD147561,2024-04-22,Size Issue,5188.77
4758,ORD147571,2025-09-12,Customer Changed Mind,14677.55
4759,ORD147581,2026-01-05,Late Delivery,11876.51
4760,ORD147591,2025-09-10,Damaged,32550.28
4761,ORD147601,2025-08-24,Wrong Item,40783.94
4762,ORD147611,2025-02-09,Size Issue,66437.46
4763,ORD147621,2024-08-24,Customer Changed Mind,31620.81
4764,ORD147631,2025-01-28,Late Delivery,21719.06
4765,ORD147641,2025-06-05,Damaged,1278.19
4766,ORD147651,2024-03-12,Wrong Item,6782.26
4767,ORD147661,2024-07-14,Size Issue,4118.34
4768,ORD147671,2025-06-15,Customer Changed Mind,17094.2
4769,ORD147681,2025-12-05,Late Delivery,2905.88
4770,ORD147691,2024-05-23,Damaged,2829.16
4771,ORD147701,2024-02-16,Wrong Item,6172.96
4772,ORD147711,2024-03-11,Size Issue,25009.88
4773,ORD147721,2025-04-23,Customer Changed Mind,59537.3
4774,ORD147731,2024-06-12,Late Delivery,42873.44
4775,ORD147741,2024-09-30,Damaged,35628.8
4776,ORD147751,2024-01-31,Wrong Item,6964
4777,ORD147761,2025-10-26,Size Issue,48831.79
4778,ORD147771,2025-07-03,Customer Changed Mind,7753.11
4779,ORD147781,2024-04-11,Late Delivery,11926.69
4780,ORD147791,2025-03-02,Damaged,13981
4781,ORD147801,2024-09-23,Wrong Item,9925.47
4782,ORD147811,2024-12-10,Size Issue,42314.67
4783,ORD147821,2025-03-19,Customer Changed Mind,14323.15
4784,ORD147831,2025-10-06,Late Delivery,4830.61
4785,ORD147841,2024-12-17,Damaged,2875.64
4786,ORD147851,2025-05-01,Wrong Item,11269.01
4787,ORD147861,2026-01-07,Size Issue,15384.78
4788,ORD147871,2025-04-24,Customer Changed Mind,23567.61
4789,ORD147881,2024-07-10,Late Delivery,13708.41
4790,ORD147891,2025-09-20,Damaged,94284.85
4791,ORD147901,2025-01-16,Wrong Item,5037.03
4792,ORD147911,2025-12-12,Size Issue,68731.2
4793,ORD147921,2025-04-03,Customer Changed Mind,8626.92
4794,ORD147931,2024-12-29,Late Delivery,37010.74
4795,ORD147941,2025-06-29,Damaged,14868.41
4796,ORD147951,2025-02-12,Wrong Item,20776.56
4797,ORD147961,2025-08-27,Size Issue,18698.9
4798,ORD147971,2024-10-25,Customer Changed Mind,28380.36
4799,ORD147981,2024-06-02,Late Delivery,4942.01
4800,ORD147991,2024-03-09,Damaged,7975.3
4801,ORD148001,2024-08-10,Wrong Item,11369.25
4802,ORD148011,2025-04-03,Size Issue,7975.3
4803,ORD148021,2024-05-03,Customer Changed Mind,3397.59
4804,ORD148031,2024-03-17,Late Delivery,4938.47
4805,ORD148041,2025-09-23,Damaged,7788.6
4806,ORD148051,2025-01-08,Wrong Item,6442.91
4807,ORD148061,2025-03-15,Size Issue,79719.64
4808,ORD148071,2025-05-29,Customer Changed Mind,5623.13
4809,ORD148081,2024-05-30,Late Delivery,40522.41
4810,ORD148091,2025-09-24,Damaged,8429.2
4811,ORD148101,2024-09-05,Wrong Item,71575.2
4812,ORD148111,2024-08-24,Size Issue,28848.98
4813,ORD148121,2024-11-10,Customer Changed Mind,15964.05
4814,ORD148131,2024-04-22,Late Delivery,22939.34
4815,ORD148141,2024-03-11,Damaged,16357.08
